elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,source
623.057,451.613,143.876,595.489,zip
469.613,352.372,98.98,451.352,zip
547.194,383.452,147.789,531.241,zip
569.503,397.29,146.997,544.287,zip
517.383,362.162,131.333,493.495,zip
645.957,503.261,123.818,627.079,zip
454.682,310.297,131.279,441.576,zip
549.335,383.472,147.796,531.268,zip
532.964,393.614,124.51,518.124,zip
463.605,292.818,156.437,449.255,zip
633.823,477.33,136.38,613.71,zip
506.562,387.159,107.765,494.924,zip
549.236,391.403,141.228,532.631,zip
342.322,228.427,98.46,326.887,zip
518.082,367.569,135.841,503.41,zip
558.641,430.853,95.745,526.598,zip
587.836,424.403,144.137,568.54,zip
530.574,358.298,153.556,511.854,zip
518.226,363.19,127.715,490.905,zip
510.133,385.775,96.443,482.218,zip
507.45,361.401,124.482,485.883,zip
600.383,437.324,132.401,569.725,zip
656.047,426.608,183.401,610.009,zip
442.948,340.959,87.222,428.181,zip
596.368,419.815,159.929,579.744,zip
471.549,336.671,114.864,451.535,zip
549.382,398.996,127.678,526.674,zip
454.137,315.57,111.847,427.417,zip
475.231,334.975,119.634,454.609,zip
526.409,368.695,136.257,504.952,zip
565.432,399.939,151.977,551.916,zip
472.05,358.68,99.633,458.313,zip
573.707,426.169,132.675,558.844,zip
444.329,305.453,112.535,417.988,zip
436.906,331.818,89.024,420.842,zip
522.762,358.511,149.044,507.555,zip
436.607,341.571,83.406,424.977,zip
453.33,327.904,107.968,435.872,zip
656.661,496.812,143.082,639.894,zip
562.727,414.311,123.496,537.807,zip
457.89,356.11,87.049,443.159,zip
401.31,293.722,79.384,373.106,zip
522.664,381.282,119.15,500.432,zip
464.061,342.677,111.569,454.246,zip
526.871,369.232,128.428,497.66,zip
391.721,257.74,112.761,370.501,zip
743.931,563.934,162.826,726.76,zip
773.193,549.809,196.647,746.456,zip
473.149,358.334,92.603,450.937,zip
350.182,249.316,87.062,336.378,zip
523.714,383.035,123.688,506.723,zip
459.185,350.584,71.71,422.294,zip
527.017,401.09,104.283,505.373,zip
643.529,426.576,189.589,616.165,zip
480.636,312.298,152.145,464.443,zip
610.833,431.89,140.072,571.962,zip
530.728,398.685,115.618,514.303,zip
434.389,287.155,125.377,412.532,zip
492.002,332.455,128.175,460.63,zip
530.627,419.831,95.961,515.792,zip
391.557,292.098,88.029,380.127,zip
548.885,401.385,131.145,532.53,zip
709.962,525.614,159.277,684.891,zip
379.911,264.318,93.528,357.846,zip
619.799,469.279,126.501,595.78,zip
528.611,410.162,103.536,513.698,zip
495.728,347.497,135.803,483.3,zip
552.031,392.26,138.678,530.938,zip
546.194,411.936,118.827,530.763,zip
460.571,346.807,94.583,441.39,zip
388.781,273.685,96.594,370.279,zip
597.052,458.293,114.573,572.866,zip
533.877,392.448,120.137,512.585,zip
510.495,364.754,117.532,482.286,zip
653.844,479.914,146.75,626.664,zip
490.635,353.725,103.335,457.06,zip
426.448,285.253,114.893,400.146,zip
580.262,438.955,114.682,553.637,zip
524.744,365.883,144.745,510.628,zip
358.239,248.02,88.007,336.027,zip
515.597,339.483,140.475,479.958,zip
488.011,324.561,142.49,467.051,zip
438.409,334.783,86.649,421.432,zip
607.316,418.499,124.745,543.244,zip
549.605,410.007,106.444,516.451,zip
440.526,322.199,91.488,413.687,zip
684.721,484.349,158.803,643.152,zip
539.1,376.69,144.264,520.954,zip
284.3,191.246,75.701,266.947,zip
335.133,232.239,72.074,304.313,zip
392.562,271.593,107.838,379.431,zip
576.981,420.886,144.303,565.189,zip
536.738,360.864,144.345,505.209,zip
458.7,335.263,103.771,439.034,zip
678.455,482.811,174.128,656.939,zip
447.146,340.612,88.158,428.77,zip
459.49,289.113,152.587,441.7,zip
669.311,488.435,161.498,649.933,zip
463.367,330.292,120.838,451.13,zip
649.362,466.655,168.961,635.616,zip
515.368,363.935,135.975,499.91,zip
575.615,408.469,140.161,548.63,zip
383.492,271.536,99.829,371.365,zip
545.274,386.999,135.649,522.648,zip
546.833,371.462,155.774,527.236,zip
442.026,306.791,123.513,430.304,zip
590.326,455.379,119.836,575.215,zip
503.498,388.037,92.008,480.045,zip
475.087,375.001,87.766,462.767,zip
485.907,338.194,123.341,461.535,zip
462.118,321.203,118.964,440.167,zip
547.276,366.585,159.385,525.97,zip
529.538,404.505,112.14,516.645,zip
370.749,256.468,94.696,351.164,zip
661.754,481.268,153.848,635.116,zip
486.972,347.675,111.895,459.57,zip
588.378,412.218,158.545,570.763,zip
638.986,449.041,156.362,605.403,zip
605.538,454.152,131.465,585.617,zip
486.807,329.393,144.611,474.004,zip
485.371,350.483,116.827,467.31,zip
619.11,458.416,147.49,605.906,zip
427.98,298.018,119.207,417.225,zip
532.184,403.786,115.938,519.724,zip
513.544,357.214,132.45,489.664,zip
516.941,385.936,112.564,498.5,zip
563.07,396.721,130.877,527.598,zip
510.949,369.26,104.356,473.616,zip
481.231,378.273,74.094,452.367,zip
460.451,321.697,92.487,414.184,zip
707.535,495.792,183.922,679.714,zip
587.407,469.735,87.577,557.312,zip
347.748,230.236,103.209,333.445,zip
531.916,391.651,98.901,490.552,zip
470.99,345.762,103.331,449.093,zip
475.187,329.354,120.495,449.849,zip
411.577,274.534,111.405,385.939,zip
625.546,448.717,148.236,596.953,zip
557.388,374.888,155.538,530.426,zip
423.893,301.322,104.458,405.78,zip
473.53,345.064,89.31,434.374,zip
644.383,471.131,150.445,621.576,zip
491.062,364.213,104.061,468.274,zip
536.457,338.897,175.429,514.326,zip
462.873,319.689,111.891,431.58,zip
458.906,309.616,124.65,434.266,zip
564.635,420.799,120.228,541.027,zip
481.341,366.226,95.537,461.763,zip
537.654,372.31,152.127,524.437,zip
541.69,394.689,123.589,518.278,zip
544.236,377.678,151.071,528.749,zip
462.9,347.927,95.98,443.907,zip
459.098,330.502,107.512,438.014,zip
600.12,438.656,143.56,582.216,zip
546.611,390.195,126.0,516.195,zip
525.648,382.209,127.403,509.612,zip
601.347,426.707,147.553,574.26,zip
536.737,380.535,130.809,511.344,zip
495.456,350.917,131.593,482.51,zip
423.971,302.234,107.372,409.606,zip
535.483,384.189,140.069,524.258,zip
464.972,355.169,86.819,441.988,zip
441.164,298.111,116.827,414.938,zip
525.163,406.08,96.494,502.574,zip
379.898,268.599,92.205,360.804,zip
507.008,353.139,128.414,481.553,zip
541.181,402.215,119.47,521.685,zip
700.418,547.839,131.005,678.844,zip
440.926,345.679,84.41,430.089,zip
470.564,349.429,100.41,449.839,zip
560.459,433.58,112.409,545.989,zip
437.624,329.651,83.405,413.056,zip
703.979,529.619,151.319,680.938,zip
454.593,312.827,106.915,419.742,zip
521.615,351.576,146.16,497.736,zip
448.481,307.336,119.741,427.077,zip
459.353,360.312,76.92,437.232,zip
454.338,309.344,130.876,440.22,zip
447.882,354.782,80.632,435.414,zip
495.903,377.792,103.395,481.187,zip
401.982,284.77,104.282,389.052,zip
504.964,386.314,107.53,493.844,zip
580.673,413.595,156.604,570.199,zip
584.001,422.895,143.624,566.519,zip
535.38,384.155,140.056,524.211,zip
579.814,411.762,147.914,559.676,zip
514.241,345.734,151.01,496.744,zip
475.393,332.882,124.329,457.211,zip
561.45,377.393,162.875,540.268,zip
396.859,252.387,132.202,384.589,zip
550.723,394.337,135.428,529.765,zip
548.486,366.795,163.463,530.258,zip
502.399,354.688,127.528,482.216,zip
436.221,293.821,127.058,420.879,zip
497.03,339.156,139.652,478.808,zip
472.802,343.44,111.817,455.257,zip
427.401,299.238,113.225,412.463,zip
492.142,344.604,128.224,472.828,zip
524.004,378.602,128.885,507.487,zip
554.178,413.121,124.337,537.458,zip
452.074,323.391,111.789,435.18,zip
644.047,475.498,147.844,623.342,zip
482.812,320.685,134.608,455.293,zip
404.094,249.614,114.902,364.516,zip
477.483,356.467,102.979,459.446,zip
532.296,368.873,148.351,517.224,zip
546.289,395.466,133.167,528.633,zip
456.496,340.01,100.003,440.013,zip
457.449,326.244,100.692,426.936,zip
529.737,384.229,124.074,508.303,zip
552.034,379.047,155.609,534.656,zip
669.497,500.554,139.042,639.596,zip
438.501,279.935,137.996,417.931,zip
468.065,366.685,75.728,442.413,zip
554.897,401.112,132.367,533.479,zip
477.818,330.468,131.391,461.859,zip
529.222,395.366,121.03,516.396,zip
462.175,363.015,87.762,450.777,zip
443.726,316.342,112.121,428.463,zip
561.138,398.095,132.698,530.793,zip
531.137,374.867,143.566,518.433,zip
600.353,424.688,160.259,584.947,zip
457.465,334.792,100.841,435.633,zip
450.579,350.781,83.709,434.49,zip
524.761,377.185,131.022,508.207,zip
437.659,306.983,119.603,426.586,zip
436.321,301.775,111.18,412.955,zip
534.549,398.964,123.678,522.642,zip
471.407,332.871,124.325,457.196,zip
677.451,521.658,136.433,658.091,zip
492.151,350.998,127.635,478.633,zip
584.889,401.06,156.413,557.473,zip
379.257,261.514,98.068,359.582,zip
497.365,349.921,135.197,485.118,zip
370.339,285.835,71.458,357.293,zip
666.404,486.341,160.774,647.115,zip
540.551,423.083,103.775,526.858,zip
372.568,278.002,79.429,357.431,zip
545.938,403.677,123.901,527.578,zip
505.634,364.085,124.029,488.114,zip
489.678,361.007,116.324,477.331,zip
577.268,414.384,135.471,549.855,zip
499.195,381.918,107.414,489.332,zip
459.679,364.297,85.002,449.299,zip
336.756,221.82,99.026,320.846,zip
527.929,380.095,124.031,504.126,zip
479.354,318.41,143.284,461.694,zip
554.393,391.226,143.715,534.941,zip
490.853,361.598,104.461,466.059,zip
523.703,359.585,134.35,493.935,zip
490.313,378.335,92.571,470.906,zip
634.952,478.141,135.473,613.614,zip
614.808,435.737,154.488,590.225,zip
686.052,529.277,136.329,665.606,zip
441.719,318.558,111.495,430.053,zip
619.912,444.982,150.976,595.958,zip
626.049,465.4,136.41,601.81,zip
524.277,369.252,128.435,497.687,zip
549.114,393.043,136.361,529.404,zip
556.045,407.579,135.859,543.438,zip
578.528,440.924,123.141,564.065,zip
544.64,400.513,128.164,528.677,zip
558.471,397.383,147.031,544.414,zip
495.967,337.261,129.414,466.675,zip
451.312,342.161,95.486,437.647,zip
613.328,426.508,159.94,586.448,zip
614.98,446.305,135.485,581.79,zip
427.466,315.305,95.789,411.094,zip
533.433,390.943,119.676,510.619,zip
465.708,339.713,107.908,447.621,zip
637.436,472.576,145.408,617.984,zip
461.184,334.82,107.62,442.44,zip
499.647,380.792,101.274,482.066,zip
551.56,398.958,116.866,515.824,zip
627.106,494.302,119.589,613.891,zip
524.653,398.16,111.484,509.644,zip
341.807,230.731,93.102,323.833,zip
678.92,494.757,158.322,653.079,zip
514.413,354.541,139.426,493.967,zip
514.062,344.433,148.186,492.619,zip
448.294,352.693,68.133,420.826,zip
357.554,246.393,96.941,343.334,zip
509.803,389.151,99.273,488.424,zip
606.191,428.685,146.864,575.549,zip
496.573,362.055,111.401,473.456,zip
473.533,324.823,121.319,446.142,zip
549.735,373.105,158.768,531.873,zip
620.175,411.504,170.141,581.645,zip
365.266,226.013,111.024,337.037,zip
446.203,297.177,114.298,411.475,zip
575.726,376.525,162.5,539.025,zip
553.562,405.269,131.116,536.385,zip
500.142,380.626,104.171,484.797,zip
683.811,471.148,179.675,650.823,zip
407.176,261.795,122.964,384.759,zip
459.572,330.238,111.405,441.643,zip
555.236,389.057,140.381,529.438,zip
584.24,445.323,123.259,568.582,zip
585.855,419.653,142.523,562.176,zip
603.447,409.142,174.189,583.331,zip
436.642,304.445,109.288,413.733,zip
534.665,358.95,147.568,506.518,zip
453.173,314.533,123.424,437.957,zip
618.642,399.713,183.868,583.581,zip
447.347,332.391,96.113,428.504,zip
490.822,344.603,114.867,459.47,zip
448.758,337.628,96.465,434.093,zip
688.997,479.621,149.126,628.747,zip
441.04,311.777,103.925,415.702,zip
391.279,251.477,117.88,369.357,zip
490.478,321.599,152.759,474.358,zip
465.85,346.471,104.747,451.218,zip
469.48,338.836,114.258,453.094,zip
434.116,337.244,84.311,421.555,zip
617.165,456.478,148.155,604.633,zip
549.18,413.836,104.463,518.299,zip
537.14,378.458,144.941,523.399,zip
588.111,372.866,192.447,565.313,zip
605.206,451.308,127.804,579.112,zip
557.568,408.343,133.419,541.762,zip
529.812,365.037,152.433,517.47,zip
535.528,370.576,140.98,511.556,zip
408.256,272.485,112.199,384.684,zip
440.95,290.17,135.147,425.317,zip
603.497,399.517,163.802,563.319,zip
496.979,335.037,147.575,482.612,zip
608.033,439.329,141.069,580.398,zip
515.094,387.491,99.868,487.359,zip
551.335,409.737,123.319,533.056,zip
645.962,480.359,148.11,628.469,zip
770.269,596.937,154.175,751.112,zip
501.923,332.1,150.235,482.335,zip
502.327,362.353,118.07,480.423,zip
585.708,433.692,133.755,567.447,zip
615.765,462.154,124.58,586.734,zip
506.485,344.111,142.39,486.501,zip
585.875,455.505,106.944,562.449,zip
487.513,334.768,114.215,448.983,zip
459.851,357.201,88.297,445.498,zip
608.443,440.892,150.936,591.828,zip
564.027,371.17,171.616,542.786,zip
492.029,334.468,143.343,477.811,zip
508.639,371.28,125.105,496.385,zip
542.161,392.857,136.297,529.154,zip
487.767,380.4,96.101,476.501,zip
498.457,367.746,115.92,483.666,zip
490.738,318.984,147.53,466.514,zip
656.825,453.272,177.367,630.639,zip
428.022,298.869,111.577,410.446,zip
543.435,380.09,142.533,522.623,zip
568.694,410.535,143.488,554.023,zip
393.44,272.259,104.099,376.358,zip
434.785,314.193,107.382,421.575,zip
436.29,319.15,103.723,422.873,zip
489.918,355.506,99.861,455.367,zip
508.571,364.573,116.182,480.755,zip
533.611,392.558,95.165,487.723,zip
515.788,379.822,125.26,505.082,zip
541.487,382.401,130.095,512.496,zip
463.011,338.317,95.524,433.841,zip
549.717,395.517,127.843,523.36,zip
393.815,280.895,92.294,373.189,zip
637.417,456.16,160.056,616.216,zip
612.882,418.574,175.402,593.976,zip
547.0,374.688,151.469,526.157,zip
507.502,377.109,111.147,488.256,zip
444.598,342.125,88.55,430.675,zip
396.937,293.74,83.358,377.098,zip
538.286,366.699,153.777,520.476,zip
515.134,368.509,118.873,487.382,zip
477.507,364.736,99.113,463.849,zip
384.711,250.109,115.129,365.238,zip
517.164,362.95,127.631,490.581,zip
598.898,430.563,154.352,584.915,zip
425.154,295.953,102.597,398.55,zip
501.113,349.009,128.371,477.38,zip
576.059,404.762,158.73,563.492,zip
559.282,389.243,146.959,536.202,zip
330.882,254.354,63.588,317.942,zip
448.964,353.895,77.287,431.182,zip
538.627,384.615,138.778,523.393,zip
571.667,456.677,100.148,556.825,zip
563.656,391.05,145.131,536.181,zip
555.887,384.841,130.846,515.687,zip
489.844,333.939,139.141,473.08,zip
460.283,350.084,99.455,449.539,zip
550.403,391.5,141.263,532.763,zip
626.331,457.729,135.328,593.057,zip
543.511,398.007,123.382,521.389,zip
513.814,381.346,115.198,496.544,zip
361.654,230.601,115.3,345.901,zip
505.57,361.028,120.342,481.37,zip
441.393,326.718,100.839,427.557,zip
612.049,454.369,134.335,588.704,zip
548.72,344.061,178.102,522.163,zip
586.985,429.044,141.665,570.709,zip
530.128,411.947,90.236,502.183,zip
566.821,405.108,136.373,541.481,zip
640.398,461.045,162.955,624.0,zip
672.108,485.143,165.658,650.801,zip
585.56,447.666,116.957,564.623,zip
499.818,347.271,138.119,485.39,zip
583.52,456.934,107.28,564.214,zip
381.833,292.849,67.276,360.125,zip
566.367,394.023,148.764,542.787,zip
561.54,401.035,146.914,547.949,zip
540.689,421.167,107.278,528.445,zip
574.977,402.514,159.411,561.925,zip
582.776,409.595,155.089,564.684,zip
495.165,368.667,104.188,472.855,zip
537.509,382.668,135.528,518.196,zip
546.499,361.896,167.029,528.925,zip
517.047,331.573,135.825,467.398,zip
266.296,185.429,60.466,245.895,zip
547.275,403.891,102.952,506.843,zip
532.225,395.91,115.973,511.883,zip
462.966,359.376,91.84,451.216,zip
487.434,390.446,79.682,470.128,zip
506.072,363.364,123.783,487.147,zip
506.552,365.186,124.404,489.59,zip
638.999,497.082,124.27,621.352,zip
439.789,304.102,120.04,424.142,zip
460.227,350.508,87.627,438.135,zip
568.567,402.173,151.312,553.485,zip
419.563,294.275,111.347,405.622,zip
560.028,397.996,148.745,546.741,zip
578.763,415.523,143.835,559.358,zip
540.53,399.746,127.918,527.664,zip
517.001,395.634,107.9,503.534,zip
495.808,401.292,71.517,472.809,zip
528.391,379.098,134.264,513.362,zip
653.437,486.179,139.477,625.656,zip
425.541,304.239,108.085,412.324,zip
535.93,393.846,123.325,517.171,zip
633.91,446.879,162.142,609.021,zip
514.055,362.333,129.967,492.3,zip
572.456,404.126,146.595,550.721,zip
490.966,346.085,124.751,470.836,zip
645.618,448.112,164.041,612.153,zip
595.08,434.446,147.472,581.918,zip
548.7,445.13,88.224,533.354,zip
569.103,422.485,131.528,554.013,zip
545.412,392.035,120.01,512.045,zip
457.348,348.976,88.247,437.223,zip
595.106,454.596,119.63,574.226,zip
693.149,505.229,157.631,662.86,zip
465.323,331.486,119.814,451.3,zip
557.293,380.459,144.174,524.633,zip
578.18,405.866,156.72,562.586,zip
351.393,263.944,75.984,339.928,zip
591.547,446.06,115.497,561.557,zip
571.344,408.246,142.688,550.934,zip
474.77,318.514,122.505,441.019,zip
400.783,276.837,102.825,379.662,zip
606.784,444.965,132.287,577.252,zip
557.665,388.464,138.737,527.201,zip
452.822,336.456,104.141,440.597,zip
474.484,319.122,139.616,458.738,zip
464.4,326.444,115.449,441.893,zip
556.918,375.553,151.819,527.372,zip
502.6,339.479,151.767,491.246,zip
603.056,485.864,103.544,589.408,zip
327.191,253.246,60.296,313.542,zip
524.227,411.105,99.782,510.887,zip
441.145,339.353,79.847,419.2,zip
487.268,313.934,148.917,462.851,zip
809.272,608.455,169.893,778.348,zip
558.97,386.338,147.366,533.704,zip
550.596,380.979,138.898,519.877,zip
472.366,352.295,104.087,456.382,zip
586.321,446.33,123.537,569.867,zip
452.085,338.812,99.65,438.462,zip
487.43,354.71,120.924,475.634,zip
508.547,377.65,119.257,496.907,zip
458.01,311.447,130.098,441.545,zip
505.892,349.877,131.204,481.081,zip
553.58,391.495,145.297,536.792,zip
507.959,376.296,104.082,480.378,zip
484.7,327.802,143.913,471.715,zip
562.079,424.751,112.198,536.949,zip
660.58,443.989,175.995,619.984,zip
491.885,371.183,107.763,478.946,zip
534.171,403.942,115.983,519.925,zip
672.864,488.977,169.727,658.704,zip
565.445,378.114,163.186,541.3,zip
598.613,405.963,153.714,559.677,zip
545.962,378.725,138.077,516.802,zip
487.994,401.351,64.216,465.567,zip
418.823,295.893,107.961,403.854,zip
542.066,382.866,142.094,524.96,zip
434.061,322.921,99.667,422.588,zip
484.02,370.106,100.572,470.678,zip
508.741,328.806,132.324,461.13,zip
532.452,371.211,130.318,501.529,zip
672.098,501.66,137.552,639.212,zip
697.935,518.515,163.531,682.046,zip
495.751,369.106,112.336,481.442,zip
451.575,309.601,128.665,438.266,zip
391.042,290.343,84.683,375.026,zip
393.373,297.231,79.261,376.492,zip
523.637,400.375,104.097,504.472,zip
701.983,554.958,111.79,666.748,zip
568.46,414.74,130.346,545.086,zip
627.306,472.555,128.15,600.705,zip
390.933,264.882,108.361,373.243,zip
538.765,404.147,124.045,528.192,zip
364.917,252.657,88.229,340.886,zip
562.598,405.887,127.337,533.224,zip
551.723,372.422,150.553,522.975,zip
343.238,236.563,84.2,320.763,zip
519.783,355.652,133.369,489.021,zip
563.269,384.026,148.01,532.036,zip
681.066,501.283,147.202,648.485,zip
568.091,369.855,186.916,556.771,zip
328.4,216.159,100.073,316.232,zip
460.69,344.501,100.145,444.646,zip
505.642,373.991,120.642,494.633,zip
456.179,347.371,87.84,435.211,zip
501.459,352.129,136.05,488.179,zip
502.857,346.487,127.443,473.93,zip
243.302,155.815,75.909,231.724,zip
641.977,475.452,143.834,619.286,zip
528.376,362.471,151.361,513.832,zip
559.248,430.589,115.621,546.21,zip
264.204,167.374,83.687,251.061,zip
400.107,299.005,87.708,386.713,zip
437.408,314.038,105.988,420.026,zip
524.552,414.924,91.762,506.686,zip
592.136,403.436,170.076,573.512,zip
597.697,410.803,158.001,568.804,zip
457.859,312.196,114.603,426.799,zip
638.834,466.564,129.383,595.947,zip
574.781,404.912,108.243,513.155,zip
368.985,209.286,67.129,276.415,zip
483.679,310.694,116.51,427.204,zip
518.842,305.057,114.396,419.453,zip
664.621,323.615,80.903,404.518,zip
410.281,315.438,63.087,378.525,zip
538.51,299.618,106.443,406.061,zip
336.117,217.36,79.698,297.058,zip
470.094,314.386,90.386,404.772,zip
466.585,264.674,97.306,361.98,zip
467.993,310.747,96.856,407.603,zip
426.969,232.019,68.464,300.483,zip
442.628,300.588,75.147,375.735,zip
420.443,295.746,87.924,383.67,zip
415.299,287.973,67.993,355.966,zip
488.455,383.584,86.998,470.582,zip
404.258,306.476,75.623,382.099,zip
366.949,281.653,72.425,354.078,zip
426.248,311.025,103.675,414.7,zip
467.222,371.009,83.776,454.785,zip
538.482,376.151,136.054,512.205,zip
412.714,254.565,147.17,401.735,zip
574.2,395.348,162.092,557.44,zip
544.335,400.653,124.202,524.855,zip
540.505,421.375,104.34,525.715,zip
513.287,399.933,92.913,492.846,zip
585.77,447.676,127.907,575.583,zip
506.847,380.806,107.101,487.907,zip
565.853,402.442,147.429,549.871,zip
453.707,305.92,131.108,437.028,zip
442.566,316.654,96.198,412.852,zip
530.606,362.921,155.537,518.458,zip
369.498,268.979,87.022,356.001,zip
459.926,328.214,116.075,444.289,zip
499.61,369.339,111.199,480.538,zip
415.611,306.692,91.609,398.301,zip
568.269,378.479,167.327,545.806,zip
481.696,359.932,103.98,463.912,zip
500.429,362.261,110.253,472.514,zip
439.131,323.832,87.954,411.786,zip
479.873,339.997,119.999,459.996,zip
442.978,297.799,123.09,420.889,zip
560.808,386.452,145.905,532.357,zip
507.803,378.259,115.468,493.727,zip
602.832,432.443,145.495,577.938,zip
556.736,378.692,135.531,514.223,zip
535.904,402.421,120.726,523.147,zip
528.072,412.852,96.198,509.05,zip
558.862,431.035,100.709,531.744,zip
410.088,265.22,118.755,383.975,zip
716.11,520.283,162.836,683.119,zip
521.225,372.4,132.142,504.542,zip
579.035,419.715,139.905,559.62,zip
535.837,361.201,158.769,519.97,zip
522.328,366.887,143.564,510.451,zip
491.914,372.54,107.006,479.546,zip
628.902,452.36,148.118,600.478,zip
572.659,405.07,148.392,553.462,zip
690.338,515.158,135.778,650.936,zip
479.511,351.957,111.986,463.943,zip
464.133,337.963,107.353,445.316,zip
413.998,298.674,91.593,390.267,zip
471.199,344.554,112.18,456.734,zip
520.366,367.086,115.711,482.797,zip
476.486,369.139,92.284,461.423,zip
574.231,431.752,122.792,554.544,zip
604.626,421.894,151.245,573.139,zip
738.201,534.12,144.574,678.694,zip
507.642,367.92,127.972,495.892,zip
568.923,393.761,147.163,540.924,zip
514.372,366.025,135.27,501.295,zip
568.952,413.03,139.0,552.03,zip
442.205,339.863,87.964,427.827,zip
430.279,317.42,100.449,417.869,zip
593.609,419.058,143.677,562.735,zip
598.188,412.624,154.734,567.358,zip
439.924,299.101,119.64,418.741,zip
675.198,450.052,175.241,625.293,zip
498.402,371.87,102.857,474.727,zip
477.275,351.82,109.185,461.005,zip
342.503,241.467,88.537,330.004,zip
484.713,327.28,123.728,451.008,zip
436.553,266.344,143.11,409.454,zip
384.119,233.036,130.342,363.378,zip
702.21,531.645,151.898,683.543,zip
531.663,354.659,155.412,510.071,zip
453.456,305.152,136.515,441.667,zip
626.355,496.974,112.22,609.194,zip
458.94,303.862,135.938,439.8,zip
524.18,378.167,127.382,505.549,zip
538.149,380.974,140.358,521.332,zip
514.922,347.46,151.764,499.224,zip
382.523,273.949,96.688,370.637,zip
523.131,389.785,119.322,509.107,zip
779.904,610.023,140.466,750.489,zip
446.335,332.733,96.212,428.945,zip
573.467,415.487,134.538,550.025,zip
301.538,208.532,78.691,287.223,zip
535.638,374.198,144.851,519.049,zip
438.637,319.601,107.865,427.466,zip
539.303,376.322,148.127,524.449,zip
517.283,317.799,178.761,496.56,zip
524.825,403.794,94.088,497.882,zip
493.664,362.309,110.268,472.577,zip
510.244,368.797,124.268,493.065,zip
549.53,398.736,123.608,522.344,zip
460.102,324.389,120.144,444.533,zip
442.757,266.958,139.455,406.413,zip
353.33,204.755,128.474,333.229,zip
479.285,337.851,124.683,462.534,zip
472.084,360.153,100.042,460.195,zip
584.592,400.123,168.052,568.175,zip
501.413,380.003,108.001,488.004,zip
526.257,410.259,92.509,502.768,zip
568.055,409.519,127.229,536.748,zip
634.508,483.235,126.75,609.985,zip
531.645,399.491,117.022,516.513,zip
612.489,433.719,155.184,588.903,zip
545.717,390.659,138.111,528.77,zip
501.595,364.068,116.021,480.089,zip
465.721,373.022,72.982,446.004,zip
674.537,519.393,132.868,652.261,zip
566.344,394.228,148.841,543.069,zip
560.4,380.468,152.187,532.655,zip
507.244,361.913,124.659,486.572,zip
555.4,387.265,139.734,526.999,zip
443.055,335.415,95.832,431.247,zip
526.573,363.706,147.88,511.586,zip
447.3,334.613,99.587,434.2,zip
557.389,409.564,129.763,539.327,zip
543.312,388.709,128.234,516.943,zip
456.342,342.356,99.522,441.878,zip
542.415,327.441,179.693,507.134,zip
414.503,309.281,91.198,400.479,zip
725.913,533.086,163.108,696.194,zip
530.136,395.756,119.926,515.682,zip
513.389,387.249,104.88,492.129,zip
396.524,291.245,83.782,375.027,zip
658.032,505.327,132.347,637.674,zip
430.508,285.88,121.401,407.281,zip
435.731,321.302,99.167,420.469,zip
707.109,490.136,168.606,658.742,zip
753.389,529.766,176.588,706.354,zip
562.824,455.993,76.671,532.664,zip
469.261,361.752,95.407,457.159,zip
557.606,442.442,100.555,542.997,zip
632.162,448.061,164.022,612.083,zip
417.746,298.699,99.566,398.265,zip
419.967,309.901,96.592,406.493,zip
342.228,212.764,108.389,321.153,zip
512.866,368.429,122.809,491.238,zip
694.602,550.498,116.528,667.026,zip
616.166,451.799,139.937,591.736,zip
547.575,392.338,108.093,500.431,zip
474.673,346.048,115.349,461.397,zip
424.22,301.199,107.005,408.204,zip
459.852,350.172,83.563,433.735,zip
574.958,422.259,121.204,543.463,zip
363.085,281.686,67.446,349.132,zip
507.451,388.069,108.019,496.088,zip
538.828,360.919,160.408,521.327,zip
496.702,381.855,103.419,485.274,zip
386.889,267.63,107.851,375.481,zip
359.933,241.584,102.97,344.554,zip
527.483,387.023,124.976,511.999,zip
558.863,422.748,119.645,542.393,zip
521.254,382.916,119.661,502.577,zip
495.64,368.482,92.12,460.602,zip
722.558,548.659,133.13,681.789,zip
398.875,290.747,83.639,374.386,zip
598.655,449.435,125.517,574.952,zip
462.887,302.7,147.367,450.067,zip
492.036,369.123,103.195,472.318,zip
549.778,366.993,159.562,526.555,zip
466.246,339.892,107.966,447.858,zip
453.93,351.723,79.937,431.66,zip
574.487,389.257,164.531,553.788,zip
482.256,342.6,115.528,458.128,zip
522.387,363.175,145.27,508.445,zip
633.407,444.963,164.355,609.318,zip
519.057,386.456,119.522,505.978,zip
418.75,331.266,75.832,407.098,zip
527.719,372.659,140.248,512.907,zip
399.193,276.502,108.196,384.698,zip
572.088,379.025,179.538,558.563,zip
425.001,306.583,87.595,394.178,zip
501.351,355.167,100.899,456.066,zip
505.73,379.079,98.718,477.797,zip
402.597,273.125,107.595,380.72,zip
619.126,447.73,155.906,603.636,zip
540.896,397.122,117.515,514.637,zip
690.59,495.466,149.426,644.892,zip
534.032,366.996,143.607,510.603,zip
507.688,347.953,147.98,495.933,zip
509.786,336.792,144.339,481.131,zip
331.32,229.634,88.63,318.264,zip
600.533,463.512,119.874,583.386,zip
544.73,373.237,154.853,528.09,zip
430.095,317.982,99.369,417.351,zip
519.865,387.69,103.917,491.607,zip
494.044,332.005,140.002,472.007,zip
451.483,314.371,115.402,429.773,zip
