elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,mode,source
1028.783,5050.0,10.0,5060.0,warm,zip
1870.823,9280.0,20.0,9300.0,warm,zip
1870.928,9190.0,10.0,9200.0,warm,zip
1870.94,9770.0,30.0,9800.0,warm,zip
1881.273,8580.0,0.0,8580.0,warm,zip
1020.765,5550.0,30.0,5580.0,warm,zip
1116.957,5410.0,10.0,5420.0,warm,zip
1152.988,5420.0,20.0,5440.0,warm,zip
1159.395,6180.0,10.0,6190.0,warm,zip
1984.521,10530.0,0.0,10530.0,warm,zip
2033.685,8870.0,0.0,8870.0,warm,zip
2033.836,9610.0,20.0,9630.0,warm,zip
2033.887,10750.0,20.0,10770.0,warm,zip
330.99,1980.0,0.0,1980.0,warm,zip
331.072,1830.0,30.0,1860.0,warm,zip
331.085,570.0,20.0,590.0,warm,zip
335.443,1960.0,10.0,1970.0,warm,zip
1612.104,7760.0,20.0,7780.0,warm,zip
1612.263,7940.0,20.0,7960.0,warm,zip
1612.32,8340.0,30.0,8370.0,warm,zip
1612.379,7670.0,10.0,7680.0,warm,zip
1274.282,6820.0,0.0,6820.0,warm,zip
1361.698,6060.0,20.0,6080.0,warm,zip
1373.019,6390.0,20.0,6410.0,warm,zip
1373.18,7070.0,10.0,7080.0,warm,zip
1501.986,7010.0,20.0,7030.0,warm,zip
1502.079,7500.0,40.0,7540.0,warm,zip
1502.094,7710.0,10.0,7720.0,warm,zip
1502.099,7280.0,10.0,7290.0,warm,zip
1235.255,6370.0,10.0,6380.0,warm,zip
1250.247,6720.0,10.0,6730.0,warm,zip
1278.06,5920.0,10.0,5930.0,warm,zip
1278.135,5800.0,0.0,5800.0,warm,zip
1918.963,9610.0,10.0,9620.0,warm,zip
1947.243,9840.0,20.0,9860.0,warm,zip
1947.421,9400.0,10.0,9410.0,warm,zip
1947.484,9300.0,10.0,9310.0,warm,zip
1596.363,8530.0,0.0,8530.0,warm,zip
1688.471,8780.0,30.0,8810.0,warm,zip
1689.853,7330.0,20.0,7350.0,warm,zip
1689.919,8550.0,0.0,8550.0,warm,zip
1356.341,6610.0,10.0,6620.0,warm,zip
1441.979,7310.0,30.0,7340.0,warm,zip
1442.128,7060.0,10.0,7070.0,warm,zip
1442.178,7210.0,10.0,7220.0,warm,zip
1791.25,8280.0,20.0,8300.0,warm,zip
1791.356,9320.0,20.0,9340.0,warm,zip
1791.366,8600.0,20.0,8620.0,warm,zip
1791.372,8540.0,0.0,8540.0,warm,zip
175.331,1160.0,20.0,1180.0,warm,zip
505.943,3160.0,10.0,3170.0,warm,zip
506.047,2740.0,0.0,2740.0,warm,zip
510.518,2730.0,10.0,2740.0,warm,zip
1362.888,7160.0,30.0,7190.0,warm,zip
1445.778,7010.0,10.0,7020.0,warm,zip
1445.89,6970.0,10.0,6980.0,warm,zip
1445.903,7240.0,10.0,7250.0,warm,zip
1061.904,5720.0,0.0,5720.0,warm,zip
1159.535,5610.0,10.0,5620.0,warm,zip
1180.354,5830.0,10.0,5840.0,warm,zip
1197.088,5990.0,0.0,5990.0,warm,zip
992.555,5840.0,30.0,5870.0,warm,zip
1199.939,6260.0,10.0,6270.0,warm,zip
1202.6,5440.0,10.0,5450.0,warm,zip
1202.65,5840.0,10.0,5850.0,warm,zip
1158.997,5980.0,10.0,5990.0,warm,zip
1305.277,6180.0,20.0,6200.0,warm,zip
1305.437,6330.0,0.0,6330.0,warm,zip
1305.499,6960.0,0.0,6960.0,warm,zip
1057.126,5590.0,20.0,5610.0,warm,zip
1128.858,5320.0,20.0,5340.0,warm,zip
1136.598,5110.0,30.0,5140.0,warm,zip
1136.687,6020.0,10.0,6030.0,warm,zip
1358.276,7490.0,10.0,7500.0,warm,zip
1438.956,7100.0,20.0,7120.0,warm,zip
1464.126,7050.0,10.0,7060.0,warm,zip
1474.653,7080.0,10.0,7090.0,warm,zip
1810.635,8870.0,0.0,8870.0,warm,zip
1846.466,8860.0,0.0,8860.0,warm,zip
1846.564,9320.0,10.0,9330.0,warm,zip
1847.241,9100.0,10.0,9110.0,warm,zip
2018.024,9680.0,10.0,9690.0,warm,zip
2049.056,9840.0,10.0,9850.0,warm,zip
2049.138,10370.0,20.0,10390.0,warm,zip
2050.21,10520.0,10.0,10530.0,warm,zip
1387.762,7420.0,10.0,7430.0,warm,zip
1580.966,8040.0,20.0,8060.0,warm,zip
1581.077,7080.0,40.0,7120.0,warm,zip
1585.772,8420.0,20.0,8440.0,warm,zip
293.574,1880.0,50.0,1930.0,warm,zip
655.087,3730.0,20.0,3750.0,warm,zip
655.191,3230.0,20.0,3250.0,warm,zip
669.052,3590.0,30.0,3620.0,warm,zip
984.398,5450.0,10.0,5460.0,warm,zip
1125.207,5840.0,10.0,5850.0,warm,zip
1144.812,5070.0,0.0,5070.0,warm,zip
1145.015,6060.0,10.0,6070.0,warm,zip
543.094,3400.0,10.0,3410.0,warm,zip
798.589,3910.0,10.0,3920.0,warm,zip
798.661,4150.0,10.0,4160.0,warm,zip
798.674,3640.0,10.0,3650.0,warm,zip
1869.537,9190.0,20.0,9210.0,warm,zip
1869.614,9370.0,30.0,9400.0,warm,zip
1869.623,8860.0,0.0,8860.0,warm,zip
1869.627,9550.0,10.0,9560.0,warm,zip
407.09,2680.0,0.0,2680.0,warm,zip
765.617,3860.0,20.0,3880.0,warm,zip
772.777,4410.0,20.0,4430.0,warm,zip
772.911,3910.0,10.0,3920.0,warm,zip
1872.679,9270.0,20.0,9290.0,warm,zip
1872.765,9130.0,10.0,9140.0,warm,zip
1897.557,8800.0,20.0,8820.0,warm,zip
1897.682,10120.0,10.0,10130.0,warm,zip
636.936,3150.0,10.0,3160.0,warm,zip
637.012,2950.0,0.0,2950.0,warm,zip
637.018,3350.0,30.0,3380.0,warm,zip
637.019,2860.0,10.0,2870.0,warm,zip
1668.433,8690.0,20.0,8710.0,warm,zip
1712.112,8320.0,10.0,8330.0,warm,zip
1712.199,8170.0,10.0,8180.0,warm,zip
